object,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,label
1,0.9990453720092772,1.0166149139404297,1.034499168395996,1.0527062416076658,1.0712513923645022,1.0901470184326172,1.109405517578125,1.1290388107299805,1.149062156677246,1.169489860534668,1.1903409957885742,1.2116289138793943,1.2333693504333496,1.255584716796875,1.2782883644104004,1.3015060424804688,1.3252577781677246,1.3495635986328125,1.3744468688964844,1.399935245513916,1.4260520935058594,1.4528250694274902,1.480288028717041,1.5084662437438965,1.5373983383178709,1.5671148300170898,1.59765625,1.6290597915649414,1.6613645553588867,1.6946249008178709,1.7288799285888672,1.7641830444335938,1.8005905151367188,1.8381576538085933,1.8769497871398928,1.9170308113098145,1.9584741592407229,2.001359939575196,2.045769214630127,2.0917901992797847,2.1395249366760254,2.18907117843628,2.240545749664306,2.2940707206726074,2.349782943725586,2.407825469970703,2.4683566093444824,2.5315537452697754,2.5976004600524902,2.666709899902344,2.73911714553833,2.8150615692138667,2.894825458526612,2.978725910186768,3.0671029090881348,3.1603341102600098,3.2588586807250977,3.3631386756896973,3.4737262725830083,3.5912203788757324,3.7163119316101074,3.8497905731201167,3.992542266845703,4.145591735839844,4.310125827789307,4.487513542175293,4.679355621337892,4.887528419494629,5.114233016967773,5.362110137939453,5.6343183517456055,5.9346537590026855,6.267775535583496,6.639448165893555,7.056830883026122,7.528950214385986,8.06744384765625,8.687504768371582,9.409209251403807,10.260024070739746,10.891131401062012,10.891014099121094,10.890897750854492,10.890787124633787,10.890668869018556,10.890554428100586,10.8904390335083,10.89032745361328,10.89021110534668,10.890096664428713,10.889981269836426,10.889867782592773,10.889755249023438,10.88963508605957,10.88952350616455,10.889408111572266,10.889290809631348,10.889181137084961,10.88906478881836,10.88894271850586,10.888830184936523,10.888715744018556,10.888601303100586,10.8884859085083,10.888367652893066,10.888253211975098,10.888139724731444,10.888018608093262,10.887901306152344,10.88778305053711,10.887664794921877,10.88754940032959,10.887432098388672,10.887310028076172,10.887187957763672,4.5341644287109375,4.353055477142334,4.185214996337892,4.029207229614259,3.883803367614746,3.747936248779297,3.620685577392578,3.501228809356689,3.3888578414916988,3.2829513549804688,3.182945728302002,3.0883498191833496,2.9814043045043945,2.9385280609130864,2.9384946823120117,2.9384589195251465,2.938422679901123,2.9383883476257324,2.938352108001709,2.9383177757263184,2.938282012939453,2.938244342803955,2.938206195831299,2.93817138671875,2.9381351470947266,2.938095569610596,2.9380588531494136,2.9380197525024414,2.937981605529785,2.9379444122314453,2.9379048347473145,2.9378647804260254,2.9378252029418945,2.9377841949462886,2.9377450942993164,2.9377036094665527,2.937661647796632,2.937619686126709,2.9375767707824707,2.9375357627868652,2.9374923706054688,2.9374475479125977,2.9374022483825684,10.881125450134276,10.880956649780273,10.880786895751953,10.880617141723633,10.880441665649414,10.880270004272461,10.880090713500977,10.879910469055176,10.879724502563477,10.879537582397461,4.915712356567383,4.828806877136231,4.743724822998047,4.660401344299316,4.578767776489258,4.498757839202881,4.42031717300415,4.343384742736816,4.267906665802002,4.193833827972412,4.12111234664917,4.049696922302246,3.9795436859130864,3.91060209274292,corredor
2,0.9998283386230468,1.0174279212951658,1.03533935546875,1.0535817146301272,1.0721597671508791,1.091090202331543,1.1103835105895996,1.1300544738769531,1.1501178741455078,1.1705856323242188,1.1914782524108891,1.2128090858459473,1.234595775604248,1.2568573951721191,1.279611587524414,1.3028793334960938,1.326683521270752,1.3510427474975586,1.3759841918945312,1.4015340805053709,1.4277129173278809,1.4545536041259766,1.4820847511291504,1.5103387832641602,1.5393438339233398,1.569140911102295,1.599764347076416,1.6312522888183594,1.6636528968811035,1.6970067024230957,1.7313613891601562,1.766772747039795,1.80329179763794,1.8409771919250488,1.8798918724060056,1.9201064109802248,1.9616894721984863,2.004723072052002,2.0492877960205083,2.0954747200012207,2.143384456634521,2.1931118965148926,2.24478816986084,2.2985281944274902,2.354464530944824,2.412750244140625,2.4735355377197266,2.537010669708252,2.603353977203369,2.672783851623535,2.7455320358276367,2.8218460083007812,2.9020109176635738,2.986340045928955,3.0751900672912598,3.1689348220825195,3.2680063247680664,3.372898578643799,3.4841465950012207,3.6023788452148438,3.728273868560791,3.8626418113708496,4.006382465362549,4.1605310440063485,4.326296329498291,4.505064010620117,4.698468208312988,4.908401012420653,5.137124061584473,5.387303352355957,5.662178993225098,5.965593338012695,6.302353858947754,6.678302764892577,7.100768089294434,7.579052448272705,8.125075340270996,8.754428863525389,9.487855911254883,10.353729248046877,10.859619140625,10.859589576721193,10.8595609664917,10.859530448913574,10.859498977661133,10.85947036743164,10.859441757202148,10.859415054321287,10.859386444091797,10.859354019165039,10.859328269958496,10.859296798706056,10.85926914215088,10.85923957824707,10.859209060668944,10.859179496765137,10.859148979187012,10.85912036895752,10.859086990356444,10.859066009521484,10.859033584594727,10.859004974365234,10.858972549438477,8.799461364746094,8.163680076599121,7.612500190734862,7.130008220672607,6.70404863357544,6.3251800537109375,5.9859619140625,5.680422306060791,5.403758049011231,5.152006149291992,4.921932220458984,4.710810661315918,4.516362190246582,4.336669921875,4.170076847076416,4.0151896476745605,3.870795249938965,3.7358341217041016,3.609403610229492,3.4906940460205083,3.378995418548584,3.2737064361572266,3.174267768859864,3.0801906585693364,2.9910335540771484,2.9082431793212886,2.9082326889038086,2.9082250595092773,2.908214569091797,2.9082083702087402,2.908198356628418,2.908188343048096,2.9081802368164062,2.908172130584717,2.90816068649292,2.9081521034240723,2.9081435203552246,2.9081335067749023,2.908123016357422,2.9081144332885738,2.90810489654541,2.908095359802246,2.908085346221924,2.908074855804444,2.908064365386963,2.908056259155273,2.90804386138916,2.9080328941345215,2.9080252647399902,2.9080138206481934,2.908003330230713,2.9079923629760738,2.9079804420471187,2.9079689979553223,2.9079570770263667,2.9079456329345703,5.786059379577638,5.6791954040527335,5.574965476989746,5.4732561111450195,5.373960494995117,5.276982307434082,5.1822285652160645,5.089603900909424,4.9990272521972665,4.910419464111328,4.82370138168335,4.738801956176758,4.6556501388549805,4.574182510375977,4.494336128234863,4.416048049926758,4.339266300201416,4.263931751251222,4.189996242523193,4.117408752441406,4.04612398147583,3.976090431213379,3.907273769378662,corredor
3,1.0139966011047363,1.0321054458618164,1.0505456924438477,1.0693330764770508,1.0884814262390137,1.107999324798584,1.1279029846191406,1.148210525512695,1.168931007385254,1.1900849342346191,1.211687088012695,1.2337570190429688,1.2563138008117676,1.27937650680542,1.302964687347412,1.3271007537841797,1.3518099784851074,1.377112865447998,1.403040885925293,1.4296197891235352,1.4568719863891602,1.484835147857666,1.5135393142700195,1.5430197715759275,1.5733156204223633,1.604454517364502,1.63649320602417,1.6694622039794922,1.7034192085266109,1.738410472869873,1.7744851112365725,1.8117046356201167,1.850130558013916,1.8898286819458008,1.9308652877807613,1.9733214378356927,2.0172758102416988,2.062811374664306,2.110036373138428,2.1590452194213867,2.2099437713623047,2.262858867645264,2.3179192543029785,2.3752694129943848,2.435062885284424,2.49747085571289,2.562669277191162,2.6308693885803223,2.7022924423217773,2.777188777923584,2.855820655822754,2.9384994506835938,3.0255465507507324,3.117335796356201,3.214287757873535,3.316858291625977,3.4255771636962886,3.5410218238830566,3.663860321044922,3.794847011566162,3.9348411560058594,4.084834098815918,4.245945930480957,4.4195075035095215,4.607046127319336,4.810355186462402,5.031532764434815,5.273088455200195,5.538008213043213,5.829922676086426,6.153181076049805,6.513256072998048,6.916839122772218,7.372398376464844,7.890743732452393,8.485920906066895,9.176469802856444,9.98750114440918,10.81906509399414,10.820382118225098,10.821695327758787,10.823007583618164,10.824316024780273,10.825623512268066,10.826933860778807,10.828246116638184,10.82955265045166,10.830859184265137,10.832162857055664,10.833467483520508,10.834773063659668,10.836078643798828,10.837385177612305,10.838695526123047,10.84000015258789,10.841312408447266,10.842623710632324,10.8439359664917,10.84524917602539,10.846564292907717,10.84788703918457,10.849203109741213,10.850531578063963,10.85185432434082,10.853181838989258,10.854516983032227,6.4799866676330575,6.1263275146484375,5.808498382568359,5.521271705627441,5.2603726387023935,5.022327423095703,4.804222106933594,4.603618621826172,4.418466091156006,4.247020244598389,4.087789535522462,3.93949556350708,3.8010215759277344,3.671412467956543,3.549818992614746,3.4355058670043945,3.327821731567384,3.226193904876709,3.1301040649414062,3.0391030311584486,2.9357395172119136,2.8973054885864262,2.897698402404785,2.8980908393859863,2.8984889984130864,2.8988862037658687,2.8992886543273926,2.8996939659118652,2.900102138519287,2.900513172149658,2.9009246826171875,2.901342391967773,2.901761531829834,2.9021859169006348,2.9026126861572266,2.903042316436768,2.9034790992736816,2.903916358947754,2.90435791015625,2.9048032760620117,2.905254364013672,2.9057092666625977,2.9061684608459486,2.9066319465637207,2.907100200653076,2.9075756072998047,2.9080524444580083,2.9085373878479004,2.9090256690979004,2.909521102905273,2.910017490386963,2.9105238914489746,5.775636672973633,5.670417785644531,5.567759037017822,5.467559814453125,5.369711875915527,5.274121284484863,5.180693626403809,5.089348793029785,5.000000953674316,4.91257381439209,4.826990127563477,4.743180274963379,4.661080360412598,4.580622673034668,4.501750469207764,4.42440128326416,4.348523139953613,4.274059772491455,4.200967788696288,4.1291913986206055,4.058687686920166,3.9894132614135738,3.9213271141052246,3.8543872833251953,corredor
4,1.0362524986267092,1.0551476478576658,1.0744042396545408,1.0940384864807131,1.1140599250793457,1.134488582611084,1.1553387641906738,1.1766247749328609,1.1983656883239746,1.2205781936645508,1.243283748626709,1.2664990425109863,1.290250301361084,1.314554214477539,1.3394365310668943,1.364924430847168,1.3910408020019531,1.4178147315979004,1.4452753067016602,1.4734544754028318,1.5023856163024902,1.5320987701416016,1.5626420974731443,1.5940427780151367,1.6263484954833984,1.6596074104309082,1.6938638687133791,1.7291622161865234,1.7655720710754397,1.803138732910156,1.8419303894042969,1.8820109367370603,1.9234552383422847,1.9663438796997068,2.010751247406006,2.056772232055664,2.1045022010803223,2.154052257537842,2.2055249214172363,2.259052276611328,2.314764976501465,2.3728084564208984,2.4333457946777344,2.496541976928711,2.562587261199951,2.631704330444336,2.7041072845458984,2.7800545692443848,2.859827041625977,2.9437294006347656,3.0321106910705566,3.1253528594970703,3.223876476287842,3.328160285949707,3.438748836517334,3.556260585784912,3.681358814239502,3.814846992492676,3.957611083984375,4.110673427581787,4.275221824645996,4.452628612518311,4.644493103027344,4.85269832611084,5.07943868637085,5.327356338500977,5.5995941162109375,5.899969577789308,6.233166694641112,6.604926109313965,7.022398948669434,7.494636535644531,8.033286094665527,8.653487205505371,9.37545108795166,10.226530075073242,10.749326705932617,10.752520561218262,10.755714416503906,10.758905410766602,10.762088775634766,10.765271186828613,10.768454551696776,10.77163314819336,10.774807929992676,10.777982711791992,10.781160354614258,10.784335136413574,10.787504196166992,10.790679931640623,10.793861389160156,10.79704475402832,10.80022144317627,10.8034086227417,10.806596755981444,10.80978775024414,10.812982559204102,10.816187858581543,10.819387435913086,10.82260513305664,8.247478485107424,7.689313888549805,7.20112419128418,6.770484447479247,6.387725830078125,6.0452375411987305,5.736936092376709,5.4579010009765625,5.2041215896606445,4.972278118133545,4.759622097015381,4.5638346672058105,4.382956981658936,4.215321063995361,4.059500217437743,3.9142775535583496,3.778579711914064,3.651477813720703,3.5321688652038574,3.419929981231689,3.3141512870788574,3.2142658233642583,3.119781494140625,3.030259609222412,2.9453034400939937,2.8698506355285645,2.8707919120788574,2.8717408180236816,2.872694969177246,2.8736553192138667,2.8746232986450195,2.875596523284912,2.8765764236450195,2.8775649070739746,2.8785610198974614,2.8795647621154785,2.8805761337280287,2.8815956115722656,2.8826255798339844,2.8836617469787598,2.8847079277038574,2.8857641220092773,2.886829376220703,2.887904167175293,2.888988971710205,2.8900847434997563,2.891190528869629,2.8923087120056152,2.8934378623962402,2.894577980041504,2.8957309722900386,2.896897792816162,2.8980765342712402,2.8992705345153813,2.9004769325256348,2.9016923904418945,5.820902824401856,5.7164855003356925,5.614603996276856,5.515142440795898,5.418010234832764,5.323104381561278,5.230340480804443,5.139626502990723,5.050889015197754,4.964049339294434,4.879032611846924,4.795769691467285,4.714195251464844,4.634244918823242,4.5558624267578125,4.478983879089356,4.403566360473633,4.329545021057129,4.2568793296813965,4.185515880584717,4.1154117584228525,4.046525478363037,3.978813648223877,3.912231922149658,3.8467493057250977,3.782326221466065,corredor
5,1.0533418655395508,1.0728297233581543,1.0927023887634275,1.1129746437072754,1.133659839630127,1.1547741889953609,1.176337718963623,1.1983661651611328,1.2208781242370603,1.2438936233520508,1.267432689666748,1.2915167808532717,1.316171646118164,1.3414206504821775,1.3672857284545898,1.3937997817993164,1.4209852218627932,1.4488768577575684,1.477506160736084,1.5069084167480469,1.5371155738830566,1.5681715011596682,1.6001124382019043,1.632986068725586,1.666839599609375,1.7017145156860352,1.7376747131347656,1.7747650146484375,1.8130578994750977,1.852614402770996,1.8935027122497559,1.935793399810791,1.97957706451416,2.024935245513916,2.0719618797302246,2.1207628250122066,2.171438217163086,2.224113941192627,2.278919219970703,2.3359971046447754,2.3954901695251465,2.4575786590576167,2.522433280944824,2.590263843536377,2.6612911224365234,2.73575210571289,2.813908576965332,2.8960671424865723,2.9825592041015625,3.073737621307373,3.1700186729431152,3.2718534469604488,3.3797659873962402,3.4943203926086426,3.6161718368530273,3.746068000793457,3.884842395782471,4.03347110748291,4.193064212799071,4.364915847778319,4.550515651702881,4.751609325408936,4.970264434814453,5.208921432495117,5.470501899719238,5.75850772857666,6.0772342681884775,6.431917190551758,6.829070091247559,7.2768497467041025,7.785722732543945,8.369214057922362,9.045068740844727,9.837309837341307,10.69704532623291,10.701530456542967,10.70600700378418,10.710478782653807,10.714948654174805,10.719411849975586,10.723868370056152,10.728321075439453,10.73277759552002,10.73723030090332,10.741678237915039,10.74612808227539,10.750575065612793,10.755027770996094,10.759479522705078,10.763931274414062,10.76839542388916,10.772854804992676,10.777318000793457,10.781789779663086,10.786269187927246,10.790749549865724,10.795241355895996,10.799737930297852,8.509688377380371,7.917784214019775,7.402223110198975,6.949058532714844,6.547538757324219,6.189243316650393,5.867539405822754,5.577023983001709,5.313348770141602,5.0729169845581055,4.852747917175293,4.650375843048097,4.4636712074279785,4.290872097015382,4.130453586578368,3.981110095977783,3.8417139053344727,3.7112765312194815,3.588965892791748,3.4739952087402344,3.3657302856445312,3.263578414916992,3.1670217514038086,3.0755996704101562,2.9889016151428223,2.889742851257324,2.8507976531982417,2.8521127700805664,2.853433132171632,2.854764461517334,2.856106758117676,2.8574557304382324,2.858815193176268,2.860184669494629,2.861565113067627,2.86295223236084,2.86435604095459,2.8657689094543457,2.867191791534424,2.868627548217773,2.8700771331787114,2.8715386390686035,2.8730144500732417,2.8745012283325195,2.8760037422180176,2.8775200843811035,2.879051685333252,2.880600452423096,2.8821611404418945,2.88374137878418,2.8853359222412114,2.886949062347412,2.888580799102783,2.8902297019958496,2.8918991088867188,2.893584728240967,2.895291805267334,5.810215950012207,5.707351207733152,5.606953144073486,5.508918762207031,5.413154602050781,5.319565296173097,5.228063583374023,5.138568878173828,5.051001071929932,4.965285778045653,4.881354331970215,4.7991371154785165,4.7185702323913565,4.639593124389648,4.562145233154297,4.48617696762085,4.411628246307373,4.3384528160095215,4.266602993011476,4.196026802062988,4.126684665679932,4.058533668518066,3.9915342330932617,3.9256439208984375,3.8608298301696777,3.797051429748535,3.7342801094055176,corredor
6,1.0696730613708496,1.0896735191345217,1.1100783348083496,1.1308975219726562,1.1521525382995603,1.1738600730895996,1.1960344314575195,1.2186970710754397,1.2418689727783203,1.265568733215332,1.2898187637329102,1.3146438598632812,1.340068817138672,1.366119384765625,1.392817497253418,1.4202008247375488,1.4482927322387695,1.4771332740783691,1.5067496299743652,1.5371804237365725,1.5684666633605957,1.600649356842041,1.6337738037109375,1.6678857803344729,1.7030353546142578,1.7392754554748535,1.7766647338867188,1.8152594566345213,1.8551373481750488,1.8963594436645508,1.9390039443969729,1.9831514358520508,2.028890609741211,2.076323986053467,2.125546932220459,2.1766695976257324,2.229814052581787,2.2851109504699707,2.342706680297852,2.4027581214904785,2.465425968170166,2.5309033393859863,2.599391460418701,2.671111583709717,2.746316909790039,2.8252739906311035,2.9082822799682617,2.9956812858581543,3.0878372192382812,3.1851754188537598,3.2881450653076167,3.3972830772399902,3.5131711959838867,3.636474132537842,3.7679414749145512,3.9084548950195312,4.05897855758667,4.220674514770509,4.394836902618408,4.583006381988525,4.786981582641602,5.008871078491211,5.25117826461792,5.516903877258301,5.8096418380737305,6.133833885192871,6.494850158691406,6.8994293212890625,7.3560333251953125,7.875449180603027,8.471724510192871,9.163407325744627,9.975460052490234,10.62248992919922,10.627864837646484,10.633240699768066,10.638605117797852,10.643966674804688,10.649319648742676,10.654668807983398,10.660015106201172,10.66535472869873,10.670701026916504,10.676039695739746,10.681379318237305,10.68671703338623,10.692058563232422,10.697402000427246,10.702751159667967,10.708099365234377,10.71345329284668,10.718812942504883,10.72418212890625,10.729554176330566,10.734930992126463,10.74032497406006,10.745721817016602,8.398530006408691,7.819984912872314,7.315423011779785,6.871467113494872,6.477737903594973,6.126131057739258,5.810171127319336,5.524667739868164,5.265377998352051,5.028829574584961,4.812101364135742,4.612788200378418,4.428834915161133,4.258518695831299,4.100355625152588,3.953047752380371,3.815518856048584,3.68679141998291,3.5660390853881836,3.4525156021118164,3.3455810546875,3.2446627616882324,3.1492524147033687,3.0589003562927246,2.9731969833374023,2.891781806945801,2.797973155975342,2.7994461059570312,2.8010082244873047,2.802582263946533,2.804166316986084,2.8057608604431152,2.807368278503418,2.8089847564697266,2.810617446899414,2.812260627746582,2.8139162063598646,2.815584659576416,2.817269325256348,2.8189663887023926,2.8206801414489746,2.8224077224731445,2.8241515159606934,2.8259105682373047,2.827686309814453,2.829477310180664,2.8312897682189937,2.8331174850463867,2.8349666595458984,2.836833000183105,2.8387198448181152,2.840628147125244,2.842555046081543,2.844505786895752,2.846476554870605,2.848475456237793,2.850494384765625,2.8525352478027344,5.724312782287598,5.6243791580200195,5.526793003082275,5.431463241577148,5.33829402923584,5.247198104858398,5.158092498779297,5.070902824401856,4.985556602478027,4.901980400085449,4.820106506347656,4.739875793457031,4.661218643188477,4.584088325500488,4.5084228515625,4.434171676635742,4.361283779144287,4.289712905883788,4.219407558441162,4.150332450866698,4.082437515258788,4.015688419342041,3.950045108795166,3.885465145111084,3.82192325592041,3.759376049041748,3.6977949142456055,corredor
7,1.0764923095703125,1.0966963768005369,1.1173086166381836,1.1383466720581057,1.1598267555236816,1.1817655563354492,1.204181671142578,1.2270960807800293,1.2505273818969729,1.2744979858398438,1.2990260124206543,1.324143409729004,1.3498687744140625,1.3762316703796391,1.4032602310180664,1.4309840202331543,1.4594321250915527,1.4886388778686523,1.5186400413513184,1.5494799613952637,1.5811867713928225,1.613809585571289,1.6473937034606934,1.6819872856140137,1.7176423072814941,1.7544136047363281,1.7923598289489746,1.8315443992614744,1.8720355033874512,1.9139060974121087,1.9572324752807613,2.002103328704834,2.0486044883728027,2.096843242645264,2.146912097930908,2.1989402770996094,2.253044605255127,2.3093652725219727,2.368041038513184,2.4292445182800293,2.4931440353393555,2.5599374771118164,2.62983512878418,2.7030720710754395,2.7798995971679688,2.860605239868164,2.9455051422119136,3.03493595123291,3.1293087005615234,3.229043483734132,3.334629535675049,3.4466156959533687,3.565619468688965,3.692337036132813,3.8275866508483887,3.9722609519958496,4.127412319183351,4.294249057769775,4.474170207977295,4.6688008308410645,4.880070686340332,5.1102399826049805,5.361989974975586,5.638566970825195,5.943866729736327,6.282676696777344,6.660904407501223,7.085910320281982,7.56701135635376,8.116204261779785,8.74913215637207,9.486660957336426,10.357198715209961,10.587408065795898,10.593095779418944,10.59876537322998,10.604436874389648,10.610102653503418,10.615755081176758,10.62141227722168,10.627059936523438,10.632707595825195,10.638354301452637,10.64399528503418,10.649645805358887,10.65528964996338,10.660938262939453,10.666585922241213,10.672235488891602,10.67789363861084,10.683557510375977,10.689227104187012,10.69489860534668,10.700582504272461,10.706275939941406,10.711976051330566,10.717689514160156,8.141036987304688,7.595097541809082,7.117231845855713,6.695394515991211,6.320211410522461,5.9843292236328125,5.681811332702638,5.407884120941162,5.15865421295166,4.930871963500977,4.721877574920653,4.529391288757324,4.351518154144287,4.186617374420166,4.033303737640382,3.8903889656066895,3.756804943084717,3.631669044494629,3.514177799224853,3.4036345481872563,3.2994294166564937,3.201016902923584,3.1079130172729488,3.0196852684021,2.9359455108642583,2.856353759765625,2.7687225341796875,2.7703537940979004,2.771996021270752,2.773648262023926,2.775313377380371,2.7769899368286133,2.7786784172058105,2.780380249023437,2.7820935249328613,2.783822059631348,2.785560607910156,2.78731632232666,2.789088249206543,2.790872573852539,2.792673110961914,2.7944908142089844,2.7963242530822754,2.79817533493042,2.8000431060791016,2.8019280433654785,2.803833484649658,2.805756092071533,2.8077025413513184,2.809666633605957,2.8116507530212402,2.8136587142944336,2.8156886100769043,2.8177413940429688,2.819818019866944,2.8219199180603027,2.8240456581115723,2.826195240020752,5.693471431732178,5.5945634841918945,5.4979634284973145,5.403576374053955,5.311312675476074,5.221090316772461,5.132826805114746,5.046446800231934,4.961877822875977,4.879051685333252,4.797903537750244,4.718367576599121,4.640389442443848,4.563906192779541,4.488868236541748,4.415222644805908,4.342923641204834,4.271917819976807,4.202163696289063,4.133618354797363,4.066236972808838,3.999983310699463,3.9348201751708975,3.8707094192504883,3.807617664337158,3.745509624481201,3.6843514442443848,corredor
8,1.0845341682434082,1.104990005493164,1.1258654594421391,1.14717435836792,1.168933391571045,1.1911630630493164,1.2138848304748535,1.2371106147766109,1.2608680725097656,1.2851743698120115,1.3100571632385254,1.335540771484375,1.3616490364074707,1.3884062767028809,1.4158492088317869,1.4440007209777832,1.4728994369506836,1.502577304840088,1.5330719947814941,1.5644221305847168,1.5966672897338867,1.6298518180847168,1.6640257835388184,1.6992349624633791,1.7355394363403318,1.7729907035827637,1.811649799346924,1.8515877723693848,1.892868995666504,1.9355783462524407,1.9797887802124023,2.0255885124206543,2.073080062866211,2.1223607063293457,2.1735405921936035,2.2267394065856934,2.282090663909912,2.3397412300109863,2.399837017059326,2.4625468254089355,2.5280675888061523,2.596587657928467,2.668343067169189,2.74356746673584,2.8225421905517583,2.9055633544921875,2.992955207824707,3.0851044654846187,3.18241024017334,3.2853426933288574,3.3944153785705566,3.5102143287658687,3.633406639099121,3.76473331451416,3.9050650596618652,4.0553789138793945,4.216782569885254,4.39061450958252,4.5783729553222665,4.781840324401856,5.003108978271484,5.244673728942871,5.509484767913818,5.8010969161987305,6.123893737792969,6.4831953048706055,6.885620594024657,7.3395347595214835,7.855531215667725,8.447421073913574,9.133355140686037,9.93783187866211,10.546935081481934,10.553034782409668,10.559126853942873,10.565204620361328,10.57127857208252,10.577343940734863,10.583403587341307,10.589463233947754,10.595518112182617,10.601574897766113,10.607622146606444,10.613672256469727,10.61972427368164,10.625778198242188,10.631832122802734,10.63789176940918,10.64395523071289,10.650020599365234,10.656091690063477,10.662172317504883,10.668259620666504,10.674358367919922,10.680465698242188,10.686582565307617,8.412738800048826,7.8305344581604,7.323186874389647,6.877077579498291,6.481667518615723,6.128766059875487,5.811788558959961,5.5254950523376465,5.265593528747559,5.028550624847412,4.8114662170410165,4.611874103546144,4.427717685699463,4.257254123687743,4.098985195159912,3.9516210556030273,3.814064979553223,3.685336589813232,3.564603328704834,3.451117038726806,3.344242572784424,3.2433862686157227,3.1480503082275386,3.0577850341796875,2.9721660614013667,2.89085054397583,2.813499927520752,2.7422008514404297,2.743941307067871,2.7456932067871094,2.7474565505981445,2.749231338500977,2.7510199546813965,2.7528223991394043,2.7546367645263667,2.7564682960510254,2.7583107948303223,2.760169506072998,2.7620439529418945,2.763932704925537,2.7658400535583496,2.767763614654541,2.769702434539795,2.771661758422852,2.7736387252807617,2.775634288787842,2.7776479721069336,2.779684543609619,2.7817397117614746,2.7838191986083984,2.785917282104492,2.7880401611328125,2.7901859283447266,2.7923564910888667,2.7945518493652344,2.7967724800109863,2.799018383026123,2.801295280456543,2.8035950660705566,5.654722213745117,5.55711555480957,5.461766242980957,5.368580341339111,5.277472496032715,5.188360214233398,5.101164817810059,5.015814781188965,4.932237148284912,4.850364208221436,4.7701377868652335,4.69149112701416,4.614366054534912,4.538714408874512,4.464473247528076,4.391597270965576,4.320042133331299,4.249757289886476,4.180699825286865,4.1128249168396005,4.046097755432129,3.980477333068848,3.915921688079834,3.852403163909912,3.789884090423584,3.728329658508301,3.667712688446045,corredor
